plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.15187,0.17471,9.28312,1.08779,7480.0,112.0,2197.1330394226807
0.15236,0.60291,9.73848,1.09235,6259.0,110.0,1664.582679594553
0.15255,0.17909,4.98611,1.15301,3756.0,97.0,1742.685797434467
0.15308,0.4584,7.06394,1.12777,4446.0,101.0,1671.733309466374
0.15347,0.15796,4.04799,1.11286,5140.0,105.0,1682.799574056678
0.15389,0.20694,11.13239,1.08746,7651.0,112.0,2312.1903515646854
0.15417,0.1846,6.73252,1.16577,3552.0,95.0,1889.810973183188
0.15433,0.89889,11.43063,1.10079,5131.0,107.0,1231.957427259669
0.15465,0.62602,8.78106,1.23523,2279.0,86.0,1518.375571859427
0.15515,0.23575,6.2862,1.17057,3380.0,94.0,1796.24181566121
0.15555,0.89065,11.40202,1.06164,8822.0,122.0,1269.141129240983
0.15587,0.92756,4.03138,1.15529,3153.0,96.0,1088.476134826379
0.15626,0.90057,5.1134,1.12313,4068.0,102.0,1143.266806794015
0.15673,0.19923,9.38368,1.15071,4089.0,97.0,2109.5765509456273
0.15702,0.96273,5.57196,1.0998,4997.0,107.0,1083.834368869486
0.15729,0.80431,7.29063,1.15201,3372.0,96.0,1276.426483909241
0.15765,0.18213,8.44579,1.208,2870.0,89.0,2013.710601809964
0.15788,0.17603,7.94006,1.19601,3031.0,90.0,1977.104819747093
0.15835,0.26889,7.00406,1.10526,5689.0,107.0,1843.339463861382
0.15875,0.5618,8.41622,1.11439,4923.0,104.0,1619.035907341826
0.15904,0.50765,5.64911,1.13308,4114.0,100.0,1520.311392689222
0.15945,0.73904,7.4115,1.13007,4050.0,100.0,1363.724047718393
0.1596,0.68416,11.64655,1.2486,2154.0,85.0,1524.526170769057
0.16007,0.2963,11.29964,1.07794,8396.0,116.0,2159.1304618291765
0.16049,0.32118,10.63282,1.17692,3387.0,93.0,2020.6473281579665
0.16096,0.56408,7.78474,1.0897,6354.0,111.0,1592.379213896772
0.16127,0.67309,10.07978,1.20018,2670.0,90.0,1498.896471057748
0.16137,0.52055,9.66868,1.10416,5568.0,107.0,1728.859802621963
0.16199,0.4739,4.33408,1.06742,8582.0,120.0,1502.123915980069
0.16231,0.81551,4.75026,1.20535,2422.0,89.0,1181.631448864849
0.16246,0.78928,4.43922,1.14139,3593.0,98.0,1225.753446237511
0.16296,0.39764,8.9148,1.15686,3672.0,96.0,1800.992987854173
0.16337,0.51659,9.46055,1.06009,,124.0,1742.244037071735
0.16378,0.87861,4.91714,1.09848,5177.0,108.0,1170.979955281387
0.16384,0.28355,6.92482,1.12249,4770.0,102.0,1789.67421199756
0.16428,0.89582,11.47037,1.06411,8372.0,121.0,1247.064631387982
0.16462,0.25965,7.14973,1.1067,5584.0,106.0,1834.126684779284
0.16514,0.13883,5.85316,1.23123,2453.0,86.0,1768.059214535073
0.1653,0.85428,6.67705,1.11794,4319.0,103.0,1210.850631253199
0.16565,0.45631,5.22468,1.21817,2444.0,88.0,1483.24101119428
0.16592,0.82816,7.85169,1.13917,3667.0,99.0,1251.052070306119
0.16637,0.12277,8.56566,1.10043,6285.0,108.0,2085.4598834100366
0.16677,0.59246,5.27471,1.16828,3125.0,94.0,1397.12546111044
0.16724,0.63951,7.18946,1.05193,,129.0,1494.626241898607
0.16738,0.60652,10.71892,1.23229,2335.0,86.0,1583.88212985153
0.16773,0.6161,10.39653,1.17485,3119.0,93.0,1579.309521426326
0.16833,0.94855,7.65479,1.16133,3015.0,95.0,1076.071969380505
0.16844,0.77845,5.9925,1.18997,2657.0,91.0,1242.588308048654
0.16895,0.3447,5.67147,1.20257,2700.0,89.0,1592.786693773392
0.16915,0.69977,11.52639,1.20354,2612.0,90.0,1483.959321768487
0.16971,0.51207,9.65081,1.19955,2773.0,90.0,1661.735174266937
0.16991,0.75235,5.39655,1.18102,2799.0,92.0,1254.505174509552
0.17013,0.14495,8.46154,1.14809,4075.0,97.0,2007.1335495500082
0.17048,0.47332,7.12004,1.18253,2988.0,92.0,1575.301379713005
0.17117,0.19624,7.67837,1.08368,7404.0,113.0,1918.922005979513
0.17147,0.74847,7.02979,1.16259,3161.0,95.0,1305.817020141282
0.17166,0.85767,7.2766,1.1986,2495.0,90.0,1172.389979486922
0.17204,0.63167,7.72243,1.05205,,128.0,1511.439873533278
0.17257,0.93367,8.30206,1.10329,4853.0,106.0,1126.802649282761
0.17264,0.52881,4.20938,1.14409,3670.0,98.0,1394.360425281229
0.1731,0.14739,5.45915,1.08303,7251.0,113.0,1763.618420916815
0.17332,0.84469,9.00014,1.0853,6161.0,112.0,1267.43030770202
0.17369,0.66243,8.95823,1.06177,9330.0,122.0,1510.188128829027
0.17412,0.84118,7.4522,1.13836,3656.0,99.0,1218.143041371289
0.17459,0.13153,7.52488,1.20211,2880.0,90.0,1891.483733642899
0.17471,0.47712,10.90211,1.21211,2649.0,89.0,1745.190673829959
0.17532,0.24671,9.43198,1.05892,,125.0,2001.490977331712
0.17552,0.58801,9.1218,1.15822,3432.0,95.0,1545.899280632752
0.17579,0.43894,9.26535,1.17873,3138.0,93.0,1712.034229772974
0.17641,0.10258,9.91841,1.19622,3103.0,91.0,2123.7100135239025
0.17667,0.10107,8.59511,1.12618,4853.0,102.0,2037.5335872917528
0.17701,0.4323,4.40217,1.1267,4272.0,101.0,1465.697689068977
0.17739,0.34666,4.9554,1.17242,3144.0,93.0,1532.095528689106
0.17759,0.87537,7.08973,1.0821,6307.0,113.0,1199.08531240022
0.17818,0.10876,11.23261,1.06405,,122.0,2288.702256621754
0.17855,0.64135,5.79599,1.08702,6242.0,111.0,1395.639027533348
0.17858,0.73132,10.51665,1.15975,3287.0,95.0,1404.968195506429
0.17913,0.26002,6.79486,1.21795,2558.0,88.0,1698.082486793365
0.17932,0.81327,11.16157,1.20716,2449.0,89.0,1281.821106480263
0.17996,0.77163,8.54301,1.10455,5033.0,106.0,1330.492229929376
0.18018,0.68931,9.04427,1.20591,2529.0,89.0,1393.820894933433
0.18044,0.76939,9.23423,1.08458,6351.0,112.0,1359.214510618296
0.18096,0.95815,11.31367,1.17127,2824.0,93.0,1065.855973691497
0.18127,0.4986,11.80272,1.17417,3242.0,94.0,1750.589539112312
0.1816,0.29721,10.10146,1.22332,2585.0,87.0,1880.136531499081
0.18181,0.57991,10.97946,1.06718,8777.0,120.0,1661.227982510624
0.18214,0.38384,11.9107,1.14032,4207.0,99.0,1920.735374394563
0.18256,0.89771,4.88865,1.18198,2676.0,92.0,1097.350424022987
0.18279,0.59512,10.11667,1.09399,5987.0,109.0,1588.598258020746
0.18321,0.41084,11.53413,1.05601,,126.0,1907.815849207817
0.18362,0.569,11.27227,1.1745,3149.0,93.0,1625.166311712575
0.18394,0.11664,5.5902,1.23598,2356.0,86.0,1686.316989246474
0.18439,0.91278,6.01011,1.18078,2689.0,92.0,1091.051283923041
0.18458,0.74305,9.63482,1.11052,4796.0,105.0,1379.373900628178
0.18509,0.87112,7.29956,1.18799,2619.0,91.0,1147.715169156042
0.18533,0.62703,9.60491,1.13406,4032.0,100.0,1504.001766827025
0.18569,0.951,4.90267,1.0902,5532.0,110.0,1085.768485136158
0.18613,0.5026,6.1001,1.10943,4997.0,105.0,1492.191715264052
0.18647,0.39316,9.70238,1.24151,2309.0,85.0,1721.69794233968
0.1869,0.10508,8.80188,1.14872,4028.0,97.0,1987.134583649761
0.18718,0.19222,10.24818,1.15728,3806.0,96.0,2007.0422334342547
0.18767,0.86247,5.04616,1.06951,7514.0,118.0,1186.38073832453
0.18771,0.64362,11.74024,1.22271,2394.0,87.0,1511.492995566342
0.18805,0.90317,5.19591,1.05698,9267.0,124.0,1157.209702286081
0.18866,0.76526,7.92377,1.08477,6272.0,112.0,1322.22989765525
0.18909,0.5712,10.94547,1.12708,4366.0,101.0,1613.987231772307
0.18945,0.33842,11.63821,1.16095,3641.0,96.0,1918.015255332469
0.18946,0.1947,5.24848,1.12597,4468.0,101.0,1638.352475535771
0.18993,0.34932,7.83755,1.23045,2386.0,86.0,1648.391766278237
0.19042,0.1074,5.718,1.07723,7798.0,115.0,1754.892771834884
0.19074,0.68084,10.43074,1.2278,2290.0,87.0,1413.59595775874
0.1912,0.29906,7.54791,1.23934,2306.0,85.0,1666.539663981152
0.19129,0.19182,6.09096,1.10292,5623.0,107.0,1708.85774698662
0.19161,0.66372,6.27794,1.14726,3523.0,97.0,1339.529124886523
0.19196,0.17068,7.96134,1.10712,5552.0,106.0,1859.296798883695
0.19236,0.39027,10.67633,1.07043,8670.0,118.0,1836.762725278409
0.19288,0.2255,10.54768,1.20883,2799.0,89.0,1942.129462180203
0.19307,0.2028,6.53283,1.1852,3014.0,92.0,1688.236161347468
0.19336,0.67128,10.56805,1.13615,3923.0,99.0,1462.142226078789
0.19398,0.22484,8.87028,1.22079,2581.0,87.0,1817.042905664212
0.1942,0.16188,11.5701,1.07277,8959.0,118.0,2147.9940413695185
0.19449,0.60788,11.37357,1.10018,5566.0,107.0,1582.691432634365
0.19478,0.3595,9.10507,1.09549,6118.0,109.0,1757.11450034948
0.19526,0.9547,7.69192,1.19986,2394.0,89.0,1037.056842891044
0.19577,0.33616,4.63277,1.17901,2978.0,92.0,1473.111081035164
0.19605,0.36673,6.87315,1.21726,2488.0,88.0,1564.953971103252
0.19624,0.51486,7.39799,1.07489,7571.0,116.0,1537.323266822584
0.19657,0.45348,10.49136,1.14581,3851.0,98.0,1699.469526711991
0.19696,0.33353,4.52082,1.19209,2762.0,91.0,1460.177172442631
0.19722,0.28862,11.77795,1.2319,2502.0,87.0,1921.367526688016
0.19757,0.80874,8.07738,1.20633,2415.0,89.0,1208.883238880525
0.19793,0.19789,5.30685,1.16344,3366.0,95.0,1599.530902586722
0.19833,0.95186,6.52234,1.14929,3237.0,97.0,1055.856703389407
0.19867,0.96128,10.30468,1.08244,6079.0,112.0,1092.192616250009
0.19904,0.79236,8.66784,1.20287,2472.0,89.0,1236.869810531836
0.1995,0.59049,11.25678,1.07642,7474.0,115.0,1600.564003933567
0.19971,0.76159,6.19731,1.21558,2313.0,88.0,1214.126290645956
