time,sds.I[1]&plasma1.fb=0.04,sds.I[1]&plasma1.fb=0.06,sds.I[1]&plasma1.fb=0.08,sds.I[1]&plasma1.fb=0.1,sds.I[1]&plasma1.fb=0.12,sds.I[1]&plasma1.fb=0.14,sds.I[1]&plasma1.fb=0.16
7041.0,5312.662451553762,6196.301789131199,6640.232413753398,6908.207870820369,7088.154843206424,7217.759537521445,7315.866728531786
7042.0,5313.387146824225,6197.082794274361,6641.041573914148,6909.033924050739,7088.99215858856,7218.604897372096,7316.718121800035
7043.0,5314.111841872143,6197.863798151839,6641.850732287656,6909.859975180951,7089.829471661918,7219.450254764956,7317.569512498731
7044.0,5314.836536697517,6198.64480076363,6642.659888873921,6910.686024211002,7090.666782426496,7220.295609700023,7318.420900627875
7045.0,5315.561231300345,6199.425802109737,6643.469043672943,6911.512071140894,7091.504090882295,7221.140962177299,7319.272286187467
7046.0,5316.285925680629,6200.206802190157,6644.278196684723,6912.338115970627,7092.341397029317,7221.986312196782,7320.123669177507
7047.0,5317.010619838368,6200.987801004892,6645.087347909262,6913.164158700201,7093.178700867559,7222.831659758473,7320.975049597994
7048.0,5317.735313773563,6201.768798553943,6645.896497346557,6913.990199329615,7094.016002397024,7223.677004862371,7321.826427448929
7049.0,5318.460007486211,6202.549794837307,6646.705644996609,6914.81623785887,7094.853301617708,7224.522347508478,7322.677802730312
7050.0,5319.184700976317,6203.330789854987,6647.514790859421,6915.642274287967,7095.690598529614,7225.367687696793,7323.529175442142
7051.0,5319.909394243877,6204.111783606981,6648.323934934989,6916.468308616903,7096.527893132743,7226.213025427315,7324.38054558442
7052.0,5320.634087288891,6204.89277609329,6649.133077223315,6917.29434084568,7097.365185427091,7227.058360700045,7325.231913157147
