time,sds.I[1]&i_iss.T=2.0,sds.I[1]&i_iss.T=4.0,sds.I[1]&i_iss.T=6.0,sds.I[1]&i_iss.T=8.0,sds.I[1]&i_iss.T=10.0,sds.I[1]&i_iss.T=12.0
2632.0,3089.822446884122,2779.376626869145,2468.936970383415,2158.504747585838,1848.080286683565,1537.663635318694
2633.0,3090.577171146184,2780.131351118237,2469.691694605432,2159.259471805176,1848.835010901162,1538.418359552552
2634.0,3091.331914663638,2780.88609462272,2470.446438082847,2160.014215279912,1849.589754374158,1539.173103041802
2635.0,3092.086677436483,2781.640857382592,2471.201200815661,2160.768978010046,1850.344517102552,1539.927865786443
2636.0,3092.84145946472,2782.395639397853,2471.955982803874,2161.52375999558,1851.099299086345,1540.682647786475
2637.0,3093.596260748349,2783.150440668505,2472.710784047486,2162.278561236512,1851.854100325537,1541.437449041898
2638.0,3094.351081287369,2783.905261194547,2473.465604546496,2163.033381732843,1852.608920820127,1542.192269552713
2639.0,3095.105921081782,2784.660100975978,2474.220444300905,2163.788221484573,1853.363760570116,1542.947109318919
2640.0,3095.860780131586,2785.414960012799,2474.975303310713,2164.5430804917,1854.118619575504,1543.701968340516
2641.0,3096.615658436781,2786.16983830501,2475.73018157592,2165.297958754228,1854.873497836291,1544.456846617504
2642.0,3097.370555997369,2786.924735852611,2476.485079096525,2166.052856272153,1855.628395352476,1545.211744149884
2643.0,3098.125472813348,2787.679652655601,2477.23999587253,2166.807773045477,1856.38331212406,1545.966660937655
2644.0,3098.880408884718,2788.434588713982,2477.994931903933,2167.562709074201,1857.138248151042,1546.721596980817
2645.0,3099.635364211481,2789.189544027752,2478.749887190736,2168.317664358322,1857.893203433423,1547.47655227937
2646.0,3100.390338793635,2789.944518596912,2479.504861732936,2169.072638897843,1858.648177971203,1548.231526833315
2647.0,3101.145332631181,2790.699512421462,2480.259855530536,2169.827632692762,1859.403171764382,1548.98652064265
2648.0,3101.900345724119,2791.454525501401,2481.014868583535,2170.58264574308,1860.158184812959,1549.741533707378
2649.0,3102.655378072448,2792.209557836731,2481.769900891932,2171.337678048797,1860.913217116935,1550.496566027496
2650.0,3103.410429676169,2792.96460942745,2482.524952455728,2172.092729609912,1861.668268676309,1551.251617603006
2651.0,3104.165500535282,2793.719680273559,2483.280023274924,2172.847800426426,1862.423339491083,1552.006688433906
2652.0,3104.920590649787,2794.474770375059,2484.035113349517,2173.602890498339,1863.178429561255,1552.761778520199
2653.0,3105.675700019683,2795.229879731947,2484.79022267951,2174.35799982565,1863.933538886825,1553.516887861882
2654.0,3106.430828644971,2795.985008344226,2485.545351264901,2175.11312840836,1864.688667467795,1554.272016458956
2655.0,3107.18597652565,2796.740156211894,2486.300499105692,2175.868276246469,1865.443815304162,1555.027164311422
2656.0,3107.941143661722,2797.495323334952,2487.055666201881,2176.623443339976,1866.198982395929,1555.782331419279
2657.0,3108.696330053185,2798.2505097134,2487.810852553469,2177.378629688883,1866.954168743094,1556.537517782528
2658.0,3109.45153570004,2799.005715347238,2488.566058160456,2178.133835293188,1867.709374345658,1557.292723401167
2659.0,3110.206760602287,2799.760940236466,2489.321283022841,2178.889060152891,1868.464599203621,1558.047948275198
2660.0,3110.962004759925,2800.516184381083,2490.076527140625,2179.644304267994,1869.219843316982,1558.80319240462
2661.0,3111.717268172955,2801.27144778109,2490.831790513809,2180.399567638495,1869.975106685742,1559.558455789434
2662.0,3112.472550841377,2802.026730436487,2491.587073142391,2181.154850264395,1870.730389309901,1560.313738429638
2663.0,3113.22785276519,2802.782032347274,2492.342375026372,2181.910152145693,1871.485691189458,1561.069040325234
2664.0,3113.983173405823,2803.537352974879,2493.097695627179,2182.665472743818,1872.241011785842,1561.824360937649
2665.0,3114.738510317457,2804.292689873482,2493.853032498993,2183.42080961295,1872.996348653232,1562.579697821064
2666.0,3115.49386616979,2805.048045712784,2494.608388311515,2184.176165422789,1873.75170446133,1563.33505364518
2667.0,3116.24924095355,2805.80342048351,2495.363763055469,2184.931540164061,1874.507079200861,1564.09042840072
2668.0,3117.004634659461,2806.558814176385,2496.119156721581,2185.686933827489,1875.262472862549,1564.845822078411
2669.0,3117.760047278246,2807.314226782133,2496.874569300576,2186.442346403801,1876.017885437119,1565.601234668977
2670.0,3118.515478800633,2808.06965829148,2497.630000783178,2187.19777788372,1876.773316915297,1566.356666163143
2671.0,3119.270929217345,2808.82510869515,2498.385451160113,2187.953228257972,1877.528767287808,1567.112116551634
2672.0,3120.026398519108,2809.580577983871,2499.140920422106,2188.708697517281,1878.284236545375,1567.867585825176
2673.0,3120.781886696646,2810.336066148363,2499.896408559881,2189.464185652373,1879.039724678726,1568.623073974493
2674.0,3121.537393740686,2811.091573179356,2500.651915564164,2190.219692653972,1879.795231678584,1569.37858099031
2675.0,3122.29291964195,2811.847099067572,2501.40744142568,2190.975218512804,1880.550757535675,1570.134106863352
2676.0,3123.048464391166,2812.602643803737,2502.162986135153,2191.730763219594,1881.306302240723,1570.889651584345
2677.0,3123.804027979058,2813.358207378576,2502.918549683309,2192.486326765066,1882.061865784454,1571.645215144013
2678.0,3124.55961039635,2814.113789782814,2503.674132060873,2193.241909139946,1882.817448157593,1572.400797533081
2679.0,3125.315211633768,2814.869391007176,2504.429733258569,2193.997510334958,1883.573049350864,1573.156398742275
2680.0,3126.070831682036,2815.625011042386,2505.185353267124,2194.753130340829,1884.328669354993,1573.912018762319
2681.0,3126.826470531882,2816.380649879171,2505.940992077261,2195.508769148282,1885.084308160704,1574.667657583939
2682.0,3127.582128174027,2817.136307508255,2506.696649679706,2196.264426748043,1885.839965758723,1575.423315197859
2683.0,3128.337804599199,2817.891983920363,2507.452326065184,2197.020103130836,1886.595642139775,1576.178991594805
2684.0,3129.093499798121,2818.647679106219,2508.20802122442,2197.775798287387,1887.351337294585,1576.934686765501
2685.0,3129.849213761519,2819.40339305655,2508.963735148139,2198.531512208421,1888.107051213878,1577.690400700672
2686.0,3130.604946480119,2820.15912576208,2509.719467827065,2199.287244884663,1888.862783888378,1578.446133391044
2687.0,3131.360697944644,2820.914877213535,2510.475219251925,2200.042996306839,1889.618535308811,1579.201884827342
2688.0,3132.11646814582,2821.670647401638,2511.230989413442,2200.798766465671,1890.374305465902,1579.95765500029
2689.0,3132.872257074372,2822.426436317115,2511.986778302343,2201.554555351886,1891.130094350376,1580.713443900614
2690.0,3133.628064721025,2823.182243950691,2512.742585909351,2202.310362956209,1891.885901952958,1581.469251519038
2691.0,3134.383891076505,2823.938070293092,2513.498412225192,2203.066189269366,1892.641728264372,1582.225077846288
2692.0,3135.139736131535,2824.693915335042,2514.254257240592,2203.82203428208,1893.397573275345,1582.980922873089
2693.0,3135.895599876841,2825.449779067266,2515.010120946275,2204.577897985077,1894.1534369766,1583.736786590165
2694.0,3136.651482303149,2826.20566148049,2515.766003332965,2205.333780369082,1894.909319358863,1584.492668988242
2695.0,3137.407383401182,2826.961562565437,2516.521904391389,2206.089681424819,1895.665220412859,1585.248570058044
2696.0,3138.163303161667,2827.717482312834,2517.277824112271,2206.845601143015,1896.421140129313,1586.004489790298
2697.0,3138.919241575328,2828.473420713405,2518.033762486335,2207.601539514394,1897.177078498951,1586.760428175727
2698.0,3139.67519863289,2829.229377757876,2518.789719504308,2208.357496529681,1897.933035512496,1587.516385205057
2699.0,3140.431174325079,2829.985353436971,2519.545695156914,2209.113472179601,1898.689011160674,1588.272360869013
2700.0,3141.187168642618,2830.741347741415,2520.301689434878,2209.869466454878,1899.44500543421,1589.028355158319
2701.0,3141.943181576234,2831.497360661934,2521.057702328926,2210.625479346239,1900.201018323829,1589.784368063702
2702.0,3142.699213116651,2832.253392189252,2521.813733829782,2211.381510844408,1900.957049820257,1590.540399575885
2703.0,3143.455263254594,2833.009442314094,2522.56978392817,2212.137560940111,1901.713099914217,1591.296449685594
2704.0,3144.211331980789,2833.765511027186,2523.325852614817,2212.893629624071,1902.469168596435,1592.052518383554
2705.0,3144.96741928596,2834.521598319253,2524.081939880447,2213.649716887015,1903.225255857637,1592.80860566049
2706.0,3145.723525160832,2835.277704181019,2524.838045715785,2214.405822719667,1903.981361688546,1593.564711507127
2707.0,3146.479649596131,2836.033828603209,2525.594170111557,2215.161947112751,1904.737486079889,1594.32083591419
2708.0,3147.235792582581,2836.789971576549,2526.350313058487,2215.918090056994,1905.49362902239,1595.076978872403
2709.0,3147.991954110907,2837.546133091764,2527.1064745473,2216.67425154312,1906.249790506774,1595.833140372493
2710.0,3148.748134171835,2838.302313139578,2527.862654568721,2217.430431561854,1907.005970523767,1596.589320405184
2711.0,3149.50433275609,2839.058511710717,2528.618853113477,2218.186630103922,1907.762169064093,1597.345518961201
2712.0,3150.260549854395,2839.814728795905,2529.37507017229,2218.942847160048,1908.518386118476,1598.101736031269
2713.0,3151.016785457477,2840.570964385868,2530.131305735887,2219.699082720957,1909.274621677643,1598.857971606112
2714.0,3151.773039556061,2841.327218471331,2530.887559794991,2220.455336777374,1910.030875732319,1599.614225676457
2715.0,3152.529312140871,2842.083491043018,2531.64383234033,2221.211609320025,1910.787148273228,1600.370498233029
2716.0,3153.285603202633,2842.839782091655,2532.400123362627,2221.967900339634,1911.543439291095,1601.126789266551
2717.0,3154.041912732071,2843.596091607966,2533.156432852607,2222.724209826926,1912.299748776645,1601.88309876775
2718.0,3154.798240719911,2844.352419582678,2533.912760800996,2223.480537772627,1913.056076720604,1602.639426727349
2719.0,3155.554587156877,2845.108766006515,2534.669107198518,2224.236884167461,1913.812423113696,1603.395773136075
2720.0,3156.310952033696,2845.865130870201,2535.425472035899,2224.993249002153,1914.568787946646,1604.152137984652
2721.0,3157.067335341091,2846.621514164462,2536.181855303862,2225.74963226743,1915.32517121018,1604.908521263806
2722.0,3157.823737069787,2847.377915880022,2536.938256993135,2226.506033954014,1916.081572895022,1605.66492296426
2723.0,3158.58015721051,2848.134336007608,2537.694677094442,2227.262454052631,1916.837992991898,1606.421343076741
2724.0,3159.336595753985,2848.890774537943,2538.451115598506,2228.018892554007,1917.594431491532,1607.177781591973
2725.0,3160.093052690936,2849.647231461754,2539.207572496055,2228.775349448867,1918.350888384649,1607.934238500682
2726.0,3160.849528012089,2850.403706769763,2539.964047777812,2229.531824727936,1919.107363661975,1608.690713793592
2727.0,3161.606021708169,2851.160200452699,2540.720541434503,2230.288318381937,1919.863857314235,1609.447207461428
2728.0,3162.362533769901,2851.916712501283,2541.477053456852,2231.044830401598,1920.620369332153,1610.203719494916
2729.0,3163.11906418801,2852.673242906244,2542.233583835585,2231.801360777641,1921.376899706455,1610.96024988478
2730.0,3163.875612408115,2853.429791113198,2542.990132016321,2232.557908955688,1922.133447882759,1611.71679807664
2731.0,3164.632178603116,2854.186357295048,2543.74669817196,2233.314475108638,1922.890014033967,1612.473364243396
2732.0,3165.388763081712,2854.942941760489,2544.5032826112,2234.071059545189,1923.646598468775,1613.229948693745
2733.0,3166.145365833826,2855.699544499448,2545.259885323966,2234.827662255265,1924.403201177109,1613.986551417614
2734.0,3166.901986849385,2856.456165501849,2546.016506300184,2235.584283228793,1925.159822148895,1614.743172404926
2735.0,3167.658626118314,2857.212804757619,2546.773145529778,2236.340922455697,1925.916461374057,1615.499811645608
2736.0,3168.415283630539,2857.969462256683,2547.529803002675,2237.097579925904,1926.673118842522,1616.256469129586
2737.0,3169.171959375986,2858.726137988967,2548.2864787088,2237.854255629339,1927.429794544215,1617.013144846784
2738.0,3169.928653344579,2859.482831944395,2549.043172638079,2238.610949555928,1928.186488469061,1617.76983878713
2739.0,3170.685365526245,2860.239544112895,2549.799884780437,2239.367661695597,1928.943200606987,1618.526550940547
2740.0,3171.442095910909,2860.99627448439,2550.556615125801,2240.124392038269,1929.699930947918,1619.283281296963
2741.0,3172.198844488498,2861.753023048808,2551.313363664095,2240.881140573873,1930.456679481779,1620.040029846301
2742.0,3172.955611248934,2862.509789796074,2552.070130385245,2241.637907292333,1931.213446198497,1620.796796578489
2743.0,3173.712396182147,2863.266574716112,2552.826915279176,2242.394692183575,1931.970231087996,1621.553581483451
2744.0,3174.46919927806,2864.023377798849,2553.583718335816,2243.151495237523,1932.727034140202,1622.310384551114
2745.0,3175.226020526599,2864.78019903421,2554.340539545089,2243.908316444105,1933.483855345041,1623.067205771402
2746.0,3175.98285991769,2865.537038412122,2555.097378896919,2244.665155793245,1934.240694692439,1623.824045134241
2747.0,3176.739717441258,2866.293895922509,2555.854236381234,2245.422013274869,1934.99755217232,1624.580902629558
2748.0,3177.496593087229,2867.050771555298,2556.611111987959,2246.178888878902,1935.754427774611,1625.337778247277
2749.0,3178.253486845529,2867.807665300412,2557.368005707019,2246.935782595271,1936.511321489238,1626.094671977324
2750.0,3179.010398706083,2868.56457714778,2558.124917528339,2247.6926944139,1937.268233306125,1626.851583809625
2751.0,3179.767328658816,2869.321507087324,2558.881847441847,2248.449624324717,1938.025163215198,1627.608513734106
2752.0,3180.524276693655,2870.078455108974,2559.638795437467,2249.206572317645,1938.782111206384,1628.365461740691
2753.0,3181.281242800525,2870.835421202652,2560.395761505124,2249.96353838261,1939.539077269607,1629.122427819307
2754.0,3182.038226969351,2871.592405358283,2561.152745634744,2250.720522509539,1940.296061394793,1629.879411959879
2755.0,3182.79522919006,2872.349407565797,2561.909747816253,2251.477524688357,1941.053063571869,1630.636414152332
2756.0,3183.552249452575,2873.106427815115,2562.666768039578,2252.234544908989,1941.810083790758,1631.393434386594
2757.0,3184.309287746824,2873.863466096166,2563.423806294641,2252.991583161361,1942.567122041387,1632.150472652588
2758.0,3185.066344062733,2874.620522398873,2564.18086257137,2253.748639435399,1943.324178313682,1632.90752894024
2759.0,3185.823418390226,2875.377596713163,2564.937936859691,2254.505713721027,1944.081252597568,1633.664603239477
2760.0,3186.580510719228,2876.134689028961,2565.695029149529,2255.262806008172,1944.838344882971,1634.421695540223
2761.0,3187.337621039667,2876.891799336193,2566.452139430809,2256.01991628676,1945.595455159816,1635.178805832405
2762.0,3188.094749341467,2877.648927624785,2567.209267693457,2256.777044546715,1946.352583418029,1635.935934105947
2763.0,3188.851895614553,2878.406073884662,2567.966413927399,2257.534190777965,1947.109729647536,1636.693080350776
2764.0,3189.609059848852,2879.163238105748,2568.72357812256,2258.291354970433,1947.866893838261,1637.450244556817
